Eng. Address,Latitude,Longitude
"1/F, Cheung Sha Wan Government Office Building, 303 Cheung Sha Wan Road, Sham Shui Po, Kowloon",22.33173,114.16027
"116-130, G/F, Block 23, Shek Kip Mei Estate, Sham Shui Po, Kowloon",22.33369,114.16515
"Wing B & C, Fu Loy House, Fu Cheong Estate, Cheung Sha Wan, Kowloon",22.329,114.154
"Wing B & C, G/F, Sheung Yee House, Sheung Tak Estate, Tseung Kwan O, New Territories.",22.31117,114.25737
"G/F, Yat Tung Shopping Centre (II), Yat Tung Estate, Tung Chung, Lantau Island, New Territories",22.28159,113.93482
"Wing A, G/F, King Lok House, Shan King Estate, Tuen Mun",22.3981,113.96624
"3/F, 29 Tseng Choi Street, Tuen Mun, N.T.",22.39974,113.97727
"Unit 22, G/F, Hing Shing House, Tai Hing Estate, Tuen Mun, N.T.",22.40279,113.96945
"Unit 215-220, Ying Shui House, Shui Pin Wai Estate, Yuen Long, New Territories",22.44557,114.01931
"No. 2, G/F, Dip Shui House, Shui Pin Wai Estate, Yuen Long, New Territories",22.44565,114.02002
"Unit 302, 3/F, Tin Ching Amenity and Community Building, Tin Ching Estate, Tin Shui Wai, Yuen Long, New Territories",22.46339,114.00446
"No. 5 G/F, Choi Sing House, Choi Ha Estate, Ngau Tau Kok, Kowloon",22.326,114.21826
"105-119, G/F, Shek Ho House, Shek Wai Kok Estate, Tsuen Wan, N.T.",22.37473,114.12313
"Unit 21-25, G/F, Sau Shan House, Cheung Shan Estate, Tsuen Wan, N.T.",22.37902,114.13131
"G/F, Fu Yin House, Tai Wo Hau Estate, Tsuen Wan, NT",22.36658,114.12213
"1/F, Tang Shiu Kin Hospital Community Ambulatory Care Centre, 282 Queen・s Road East, Wanchai, Hong Kong",22.27531,114.17777
"Unit B, G/F, Sheung Mei House, Sheung Tak Estate, Tseung Kwan O, Kowloon",22.31123,114.25665
"9-14, G/F, Wang Fu House, Wang Tau Hom Estate, Kowloon",22.34033,114.18673
"G/F, 6-17 Wang Leung House, Wang Tau Hom Estate, Kowloon",22.34137,114.18775
"Unit 1, G/F, Shin Tsui House, Fu Shin Estate, Tai Po, N.T.",22.4539,114.17611
"Wing A, G/F, Cheung Chi House, Cheung Wah Estate, Fanling, N.T.",22.49405,114.14084
"G11-15, Tin Mei House, Tin Ping Estate, Sheung Shui, N.T.",22.50173,114.13409
"G/F, Chak Tsui House, Wan Tsui Estate, Chai Wan, Hong Kong",22.26254,114.23708
"118-125, G/F, Sin Sam House, Lung Hang Estate, Shatin, N.T.",22.36548,114.17723
"G/F, 11-18A, Shek Yuk House, Chun Shek Estate, Shatin, N.T.",22.37396,114.18681
"1/F, Connaught Commercial Building, 185 Wan Chai Road, Wan Chai, Hong Kong",22.27739,114.17791
"396 Castle Peak Road - Castle Peak Bay, Castel Peak Bay, Tuen Mun, NT",22.38966,113.98052
"Unit 2, L1/F, Ming Chuen House, Shui Chuen O Estate, Shatin, N.T.",22.37424,114.19857
"3/F, Ancillary Facilities Block, Cheung Lung Wai Estate, 21 Ching Hiu Road, Sheung Shui, New Territories",22.49458,114.12428
"Unit 33-38 Nam Yat House, Nam Shan Estate, Sham Shui Po, Kowoon.",22.33505,114.17155
"5/F, Sai Ying Pun Community Complex, 2 High Street, Sai Ying Pun, Hong Kong",22.28483,114.14408
"1/F & 3/F, Shine Skills Centre (Pokfulam), 147 Pokfulam Road, Hong Kong",22.26023,114.13604
"Room 409-416, Leung Yin House, Leung King Estate, Tuen Mun, New Territories",22.40808,113.96369
"Unit 127-133, G/F, Ching Yung House, Cheung Ching Estate, Tsing Yi, New Territories",22.34473,114.10862
"6/F, Jockey Club Yan Hong Building, 169 On Ning Road, Yuen Long, New Territories",22.44586,114.02276
"5/F-6/F, Ancillary Facilities Block, Tin Yan Estate, Tin Shui Wai, Yuen Long, New Territories",22.46363,113.99678
"Unit 204-214, Yuet Ping House, Long Ping Estate, Yuen Long, New Territories",22.44822,114.02253
"310 Kwai Shing Circuit, Kwai Chung, New Territories",22.36059,114.12488
"25 A Kung Kok Street, Ma On Shan, Shatin, N. T.",22.39978,114.21346
"G/F, Hing Tung House, Tung Tau Estate, Kowloon.",22.33365,114.19345
"Unit 247-260, 2/F, Tin Kuen House, Shun Tin Estate, Kwun Tong, Kln",22.32569,114.2257
"Units 127-138, G/F, Fai Wah House, Lok Wah South Estate, Kwun Tong, Kln",22.32003,114.21932
"Unit 2B, Shun Lee Shopping Centre, Phase II, Shun Lee Estate, Kwun Tong, Kln",22.32992,114.22659
"Unit 1-9, Wing C, G/F, Lung Tai Hse., Lower Wong Tai Sin Est., Kln.",22.34057,114.19173
"LG4, Barrack Block, Pamela Youde Nethersole, Eastern Hospital",22.26958,114.23782
"2/F & 3/F, Shatin Baptist Church Bradbury Social Services Bldg., 1 Lek Yuen St, NT",22.38546,114.19338
"LG3, Barrack Block, Pamela Youde Nethersole, Eastern Hospital",22.26958,114.23782
"Unit 2, G/F., Shin Tsui House, Fu Shin Estate, Tai Po, NT.",22.4539,114.17611
"Flat F, 6/F, Gallant Court, 240-246 Prince Edward Rd. West, Kln.",22.32582,114.17677
"23 Ling Shan Road, Fanling, NT",22.50028,114.13734
"Unit 107-126, Heng Shing Hse., Fu Heng Est., Tai Po, NT.",22.45753,114.17173
"51 Sheung Shing Street, Homantin",22.32023,114.1828
"G/F, Choi Tung House, Tung Tau Estate, Kowloon.",22.33415,114.19339
"Unit A, G/F and 1-5/F, Sheung Mei House, Sheung Tak Estate, Tseung Kwan O, Kowloon",22.31123,114.25665
"P1, Block 5 & 6, Verbena Heights, Tseung Kwan O, Kowloon.",22.32198,114.25582
"G/F, Heng Yat House, Heng On Estate, Sha Tin",22.41801,114.22746
FLAT 2 1/F HOI HONG BUILDING 43 TIT SHU STREET TAI KOK TSUI KOWLOON,22.31978,114.16361
"3/F, Mongkok Complex, 557 Shanghai Street, Kowloon.",22.31858,114.16795
"Podium Floor, Block 9, Site 5, Oak Mansions, Whampoa Garden, Hunghom, Kowloon",22.30324,114.19041
"4th floor, Martha Boss Community Centre, 89 Chung Hau Street, Homantin, Kowloon",22.31628,114.17934
"First Floor, Willow Court, Whampoa Garden, Hunghom, Kowloon",22.30495,114.18673
"1st Floor, Block 2, Lei Muk Shue Estate, Tsuen Wan, N.T.",22.37817,114.1348
"1/F, Mei Shing House, Shek Kip Mei Estate, Sham Shui Po, Kowloon.",22.33325,114.16657
"Wing B & C, G/F, Un Fung House, Un Chau Estate, Sham Shui Po, Kowloon.",22.33761,114.15523
"5/F, Cheung Sha Wan Community Centre, 55 Fat Yseung Street, Cheung Sha Wan, Kowloon.",22.33997,114.15881
"Unit 310-316, 3/F, Lai Kwai House, Lai Kok Estate, Sham Shui Po, Kowloon",22.33351,114.15684
"4/F, Neighbourhood Community Centre, Wah Kwai Estate, Pokfulam, Hong Kong",22.25027,114.1381
"1-12, G/F, Lei Ning House, Ap Lei Chau Estate, Ap Lei Chau, Hong Kong",22.24508,114.14955
"Units 1-2, UG/F, Comfort Centre, 18 Yue Fai Road, Aberdeen, Hong Kong",22.24866,114.15615
"Unit 113-123, G/F, Tung Mau House, Lei Tung Estate, Ap Lei Chau, Hong Kong",22.24168,114.15564
"102-112, G/F, Tung Hing House, Lei Tung Estate, Ap Lei Chau, Hong Kong",22.24095,114.15533
"Unit 101-108, G/F, Block 21, Shek Kip Mei Estate, Shek Kip Mei, Kowloon",22.33294,114.16473
"G/F, 1 Fortune Street, Cheung Sha Wan, Kowloon",22.33451,114.15385
"1/F, Carpark 2, Yat Tung Estate, Tung Chung, Lantau Island, New Territories",22.28112,113.93561
"Room 301, 3/F, Fu Tung Plaza, Fu Tung Estate, Tung Chung, Lantau Island",22.28886,113.94245
"Unit 309-314, 3/F, Ching Kwai House, Cheung Ching Estate, Tsing Yi, New Territories",22.34576,114.1093
"Units 15-22, G/F, Kwai On House, Kwai Fong Estate, Kwai Chung, New Territories",22.36108,114.13047
"G/F, Wing A, Yee Kui House, Tsing Yi Estate, Tsing Yi, New Territories",22.3536,114.10317
"UG/F (South), 9 High Street, Sai Ying Pun, Hong Kong",22.28543,114.14348
"King George V Memorial Park, Hospital Road, Sai Ying Pun, Hong Kong",22.28533,114.14448
"LG/F, Yuk Ming Towers, 204 Third Street, Sai Ying Pun, Hong Kong",22.28584,114.13801
"3/F, Sai Ying Pun Community Complex, 2 High Street, Sai Ying Pun, Hong Kong",22.28483,114.14408
"2/F, Caritas, Mok Cheung Sui Kun Com Ctr, 27 Pokfield Road, Kennedy Town, Hong Kong",22.28025,114.12978
"G/F, Wing B & C, Lei Sang House, Lei Yue Mun Estate, Kwun Tong, Kwoloon",22.29459,114.24059
"Flat No. 1, G/F, Tsui Mei House, Tsui Ping (South) Estate, Kwun Tong, Kowloon",22.31746,114.22942
NO 15-18 & 24-27 G/F KAI NING HOUSE KAI YIP ESTATE KOWLOON BAY KOWLOON,22.32982,114.20993
"3/F, 3 Wan Chai Road, Wan Chai, Hong Kong",22.27552,114.1742
"2nd floor, PLKPo Leung Kuk Vocational Training Centre, 66 Leighton Road, Causeway Bay, Hong Kong",22.27566,114.1851
"Rm 203, Kwok Law Kwai Chun Service BuildingServ Bldg, 66 Leighton Road, Causeway Bay, Hong Kong",22.27619,114.18517
"G/F, Yiu Ming House, Yiu Tung Estate, Yiu Hing Road, Shau Kei Wan, Hong Kong",22.27636,114.22527
"3/F, Chai Wan Municipal Service BuildingServ Bldg, 338 Chai Wan Road, Chai Wan, Hong Kong",22.26343,114.23994
"Unit A, 1/F, Quarry Bay Community Complex, 1 Greig Road, Quarry Bay, Hong Kong",22.28383,114.21398
"458 Shau Kei Wan Road, Shau Kei Wan, Hong Kong",22.27659,114.22946
"G/F, Hei Tsui House, Wan Tsui Estate, Chai Wan, Hong Kong",22.26285,114.23917
"L2/F, New Jade Gardens, 233 Chai Wan Road, Chai Wan, Hong Kong",22.26384,114.23697
"P1012-P1016, Podium, Sing Fai Terrace, Taikoo Wan Road, Taikoo Shing, Hong Kong",22.28676,114.21924
"Level 3, Community Building, Hing Man Estate, Chai Wan, Hong Kong",22.26717,114.23298
"Podium Level 2, Healthy Village, 6 Healthy Street Central, North Point, Hong Kong",22.29102,114.20584
"Unit 4-10, G/F, Sui Keung House, Siu Sai Wan Estate, Chai Wan, Hong Kong",22.26244,114.24768
"G/F, Wing B & C, Chak Sun House, Tin Chak Estate, Tin Shui Wai, Yuen Long, New Territories",22.46891,113.99806
"G/F, 4 Tin Lung Road, Tin Shui Wai, Yuen Long, New Territories",22.4603,114.00685
"G/F, Wing B & C, Heng Kwai House, Tin Heng Estate, Yuen Long, New Territories",22.47012,113.99877
"Unit 1-8, G/F, 44 Shui Che Kwun Street, Yuen Long, New Territories",22.44483,114.03141
"G/F, Wing B & C, Shui Moon House, Tin Shui Estate, Tin Shui Wai, Yuen Long, New Territories",22.4547,113.99885
"G/F (Entrance) & 1/F, Orion Court, 23 Mau Tan Street, Yuen Long, New Territories",22.44285,114.02937
"5/F, Tin Yiu Community Centre, Tin Yiu Estate, Tin Shui Wai, Yuen Long, New Territories",22.45019,114.00442
"G/F, Block 9, Hor Ping House, Long Ping Estate, Yuen Long, New Territories",22.44844,114.02375
"G/F, Yan Chai Hospital 24th Term Board of Directors Social Service Centre, 6 Tin Ho Road, Tin Shui Wai, Yuen Long, New Territories",22.45045,114.00094
"Unit 15-20, G/F, Woo Shui House, Shui Pin Wai Estate, Yuen Long, New Territories",22.44571,114.02109
"Portion of 3/F, 22 Wo Yi Hop Road, Kwai Chung, New Territories",22.36529,114.13645
"G/F, Block 10, Kwai Shing (West) Estate, Kwai Chung, New Territories",22.35997,114.1229
"Podium Level, Wing B & C, Shing Yat House, Kwai Shing (East) Estate, Kwai Chung, New Territories",22.36484,114.12712
"Portion of G/F, Maritime Square, 33 Tsing King Road, Tsing Yi, New Territories",22.35931,114.10717
"G/F, The Centre, No. 99 Queen's Road Central, Central, Hong Kong",22.28463,114.15472
"Mezzanine floor, Block 1, Belvedere Garden, Castle Peak Road, 9 1/2 Miles, Tsuen Wan, N.T.",22.37084,114.09958
"Nos. 14-17, G/F, Shek Tsui House, Shek Wai Kok Estate, Tsuen Wan, N.T.",22.37693,114.12565
"G/F, Block 3, Bo Shek Mansion, 328 Sha Tsui Road, Tsuen Wan, New Territories.",22.36838,114.11773
"5/F, Tai Po Community Centre, Heung Sze Wui Street, Tai Po Market, N.T.",22.44678,114.16598
"104-108, 113-115, Ground Floor, Cheung Wo House, Cheung Wah Estate, Fanling, N.T.",22.49187,114.14135
"G/F,Sheung Lok House,Sheung Lok Estate,Sheung Shing Street,Homantin,Kowloon",22.32004,114.18131
"Unit 2, 1/F, Tak Hong House, Tak Tin Estate, Lam Tin, Kowloon",22.30819,114.23899
"1/F & Portion of Penthouse, 387 Portland Street, Mong Kok, Kowloon",22.32606,114.16708
"3/F, Yan Oi Tong Community and Indoor Sports Centre, 18 Kai Man Path, Tuen Mun, N.T.",22.39661,113.97601
"5/F, Butterfly Estate Community Centre, Tuen Mun, N.T.",22.37471,113.96221
"Podium Level, Siu Hang House and Siu Shun House, Siu Hong Court, Tuen Mun, N.T.",22.41277,113.97708
"5th floor, Shun Lee Estate Community Centre, Shun Lee Estate, Kwun Tong, Kowloon",22.33138,114.2272
"Unit 21-34, Podium Level, Tsui To House, Tsui Ping Estate, Tsui Ping Road, Kwun Tong, Kowloon",22.31587,114.22976
"Level 2, No. 60 Lei Yue Mun Road, Yau Tong, Kowloon",22.29881,114.23864
"G/F, Kwong Sun House, Kwong Ming Court, Tseung Kwan O, Kowloon",22.31214,114.26031
"G/F, Lok On House, Tsz Lok Estate, Tsz Wan Shan, Kowloon.",22.34803,114.20002
"Unit 1-8, G/F, Fu Tung House, Tung Tau Estate, Kowloon.",22.33629,114.19355
"5/F, & Penthouse (Portion), 387 Portland Street, Kowloon",22.32606,114.16708
"G/F, Ka On Lau, Ka Wai Chuen, Hung Hom, Kowloon",22.30864,114.18605
"Units 425-434, G/F, Po Man House, Oi Man Estate, Homantin, Kowloon",22.31145,114.17956
"No. 115, 117 and 118, Ground Floor, Magnolia House, Ma Tau Wai Estate, Kowloon",22.32399,114.18731
"G/F, 1/F & 2/F, Honour Court, 188-194 Ma Tau Wai Road, Kowloon City, Kowloon",22.31293,114.18736
"6/F, Henry G, Leong Yau Ma Tei Community Centre, Public Square Street, Yaumatei, Kowloon",22.30987,114.1697
"6/F, 387 Portland Street, Mongkok, Kowloon",22.32606,114.16708
"G/F, GIC Building, 11 Hoi Fai Road, Olympian City, Tai Kok Tsui, Kowloon.",22.32042,114.15755
"125-132, Ground Floor, Wong Shek House, Ping Shek Estate, Kowloon",22.33215,114.2091
"G/F, Fung Yat Social Service Complex, 364 Kwai Shing Circuit, Kwai Chung, New Territories.",22.36403,114.13037
"1/F, Block 5, Yeung King House, Lai King Estate, Kwai Chung, N.T.",22.34722,114.1261
"G/F, Hong On House, Cheung Hong Estate, Tsing Yi Island, N.T.",22.35021,114.10359
"3/F, 22 Wo Yi Hop Road, Kwai Chung, New Territories.",22.36529,114.13645
"5/F, Cheung Ching Estate Community Centre, Tsing Yi Island, Tsuen Wan, N.T.",22.34882,114.10689
"4/F, Princess Alexandra Community Centre, Tai Ho Road, Tsuen Wan, N.T.",22.37152,114.11476
"5th floor, Tai Wo Hau Estate Community Centre, Tsuen Wan, N.T.",22.36772,114.12513
"Portion of 1/F, Yan Chai Hospital Multi-Services Complex, 18 Yan Chai Street, Tsuen Wan, N.T.",22.36965,114.11888
"3/F, 3 Tsui Ping Road, Kwun Tong, Kowloon",22.3117,114.22889
"Lam Tin (West) Estate Community Centre, 5/F, 71 Kai Tin Road, Lam Tin, Kowloon.",22.30891,114.23381
"Unit 2, G/F, Sau Fu House, Sau Mau Ping (I) Estate, Sau Ming Road, Kowloon",22.31677,114.23227
"G/F, Ko Shing House, Ko Yee Estate, Ko Chiu Road, Yau Tong, Kowloon",22.29696,114.24086
"Unit No. 204, 2/F, Kwong Tin Shopping Centre, Kwong Tin Estate, Kowloon",22.30274,114.23997
"2/F, Bo Fung Building, 5 Horse Shoe Lane, Kwun Tong, Kowloon",22.31466,114.2222
"G/F, Shops 11-13, Chevalier Commercial Centre, 8 Wang Hoi Road, Kwun Tong, Kowloon",22.32132,114.21126
"3/F, Sai Cho Wan Neighbourhood Community Centre, Cha Kwo Ling Road, Kwun Tong, Kowloon.",22.30718,114.22879
"4th floor, Kwun Tong Community Centre, No. 17 Tsui Ping Road, Kwun Tong, Kowloon",22.31297,114.22939
"G/F, Wah Koon House, Wah Sum Estate, Fanling, N.T.",22.4859,114.14276
"Unit 201-218, 1/F, Block 23, Shek Kip Mei Estate, Woh Chai Street, Shamshuipo, Kowloon",22.33369,114.16515
"No. 101-108, Ground Floor, Hok Sam House, Lung Hang Estate, Shatin, N.T.",22.36671,114.17687
"3/F, Neighbourhood Community Centre, Phase II, Wan Tau Tong Estate, Tai Po, N.T.",22.44218,114.16607
"No. 316, Podium Level, Shun Yee House, Lei Cheng Uk Estate, (Redevelopment), Shamshuipo, Kowloon",22.33815,114.15895
"G/F, Hong Ming House, Wah Ming Estate, Fanling, N.T.",22.48343,114.13977
"5/F, Lung Hang Estate Community Centre, Shatin, N.T.",22.36767,114.17962
"G/F, Carport Block, Harmony Garden, 9 Siu Sai Wan Road, Chai Wan, Hong Kong",22.26506,114.24813
"Fu Shin Estate, Tai Po, N.T.",22.4527,114.17499
"No. 223-232, 1st Floor, Kwai Wo House, Lek Yuen Estate, Sha Tin, New Territories.",22.38478,114.19059
"5/F, Nam Cheong Community Centre, Nam Cheong Estate, Shamshuipo, Kowloon",22.32701,114.1575
"4/F, & Roof Playground, Tai Hang Tung Community Centre, 17 Tong Yam Street, Tai Hang Tung, Kowloon.",22.3305,114.17026
"Unit No. 107-120, 122 & 124, G/F, Choi Yuk House, Choi Yuen Estate, Shek Wu Hui, Sheung Shui, N.T.",22.50182,114.12577
"G/F, Home Affairs Department, Causeway Bay Community Centre, 7 Fuk Yum Road, North Point, Hong Kong.",22.28834,114.19125
"103-116 and 118, G/F, Lai Kuk House, Lai Kok Estate, Shamshuipo, Kowloon",22.33147,114.15782
"Floor 2, Tip Ling House, Butterfly Estate, Tuen Mun, N.T.",22.37501,113.96284
"G/F, Shop B & 1st Floor, Times Towers, 391-407 Jaffe Road, Wanchai, Hong Kong",22.2802,114.18009
"3/F, Fu Heng Neighbourhood Community Centre, Fu Heng Estate, Tai Po, N.T.",22.45986,114.17192
"1/F, 150-174 Lai Chi Kok Road, Kowloon",22.32561,114.16458
"Unit 101-105, G/F, Oi Tak House, Yau Oi Estate, Tuen Mun, N.T.",22.38815,113.97229
"G/F, Chung Wo House, Chung On Estate, Ma On Shan, Shatin, New Territories.",22.42322,114.22768
"2nd Floor and 3rd Floor, 107 Ma Tau Chung Road, Kowloon City, Kowloon",22.3244,114.18844
"Units 120-129, G/F, Fu Yuen House, Chuk Yuen (South) Estate, Wong Tai Sin, Kowloon",22.3441,114.1899
"Podium, Level 6, Perfect Mount Garden, Po Man Street, Shaukiwan, Hong Kong",22.27873,114.2287
"Ground Floor, 100 Shing Tai Road, Heng Fa Chuen, Chai Wan, Hong Kong",22.276,114.23972
"4/F, Podium, Wing B & C, Sheung Shun House, Sheung Tak Estate, Tseung Kwan O, Kowloon.",22.3106,114.25762
"Ground Floor, Block 3, Mei Yeung House, Mei Lam Estate, Shatin, N.T.",22.37862,114.17689
"G/F, Sun Kit House, Sun Chui Estate, Shatin, N.T.",22.36985,114.1827
"G/F, Shop 3, 8-13 and 1/F, Units 1-10, Boss Commercial Centre, 28 Ferry Street, Yaumatei, Kowloon",22.30731,114.16758
"F12, 1/F, Commercial Centre, Tin Ma Court, Lung Cheung Road, Kowloon",22.34283,114.18692
"G/F, May Wah House, Hing Wah (I) Estate, Chai Wan, Hong Kong.",22.26248,114.23561
"G/F, Ka Lai Lau, Ka Wai Chuen, Hung Hom, Kowloon",22.3077,114.18645
"G/F, Fu Ming House, Wah Ming Estate, Fanling, N.T.",22.48294,114.13999
"Unit No. G37, Ground Floor, Commercial Complex, Sui Wo Court, Shatin, N.T.",22.39202,114.19432
"G/F, Lee Ga Building, 129 Sai Wan Ho Street, Sai Wan Ho, Hong Kong",22.28137,114.22168
"4/F, Wong Tai Sin Community Centre, Ching Tak Street, Kowloon",22.34104,114.19433
"3rd Floor, Neighbourhood Community Centre, Tai Wo Estate, Tai Po, N.T.",22.45268,114.16145
"Unit 1, G/F, Ching Man House, Homantin Estate, Kowloon",22.31486,114.18239
"G/F, Tong Wong House,Tong Ming Court, Tseung Kwan O, Kowloon",22.3084,114.25688
"Wing B, G/F, Fu Shing House, Fung Shing Court, Sha Tin, New Territories.",22.37207,114.18885
"Flat No. 1-5, G/F, Tin Yue House, Tin King Estate, Tuen Mun, N.T.",22.40578,113.96483
"G/F, Shops 1A, 1B, 2A & 2B, Harmony Garden, 55 Kowloon City Road, Kowloon City, Kowloon",22.31923,114.18919
"306-313, Pik Lam House, Tsui Lam Estate, Tseung Kwan O, Kowloon",22.32152,114.24846
"2/F, Block C, Prince Centre, 70 Tai Po Road, Shamshuipo, Kowloon",22.32855,114.16719
"Level 5, Commercial Complex, Lung Poon Court, Diamond Hill, Kowloon",22.34171,114.20026
"3, San Shek Wan North Road, Tuen Mun",22.38657,113.96427
"Room 703, 7/F, Wu Chung House,?213?Queen's?Road East, Wan Chai, Hong Kong",22.27442,114.17274
"Room 2204, 22/F., Southorn Centre, 130 Hennessy Road, Wan Chai, Hong Kong",22.27738,114.17266
"24/F, Southorn Centre, 130 Hennessy Road, Wan Chai, Hong Kong",22.27738,114.17266
"Unit A-D, 8/F, China Overseas Building,?139 Hennessy Road, Wan Chai, Hong Kong",22.27771,114.17274
"Mezzanine Floor, Kowloon Hospital Rehabilitation Building, 147B, Argyle Street, Kowloon",22.32507,114.18304
"2/F., Kowloon Hospital Main Building, 147A, Argyle Street, Kowloon",22.32375,114.17969
"Medical Social Services Unit, 4/F, Tin Shui Wai Hospital, 11 Tin Tan Street, Tin Shui Wai, Yuen Long, New Territories",22.45796,113.99555
"Room 122-123, Block J, Queen Mary Hospital, 102 Pokfulam Road, Hong Kong",22.27061,114.13136
"2 Wong Chuk Hang Path, Wong Chuk Hang, Hong Kong",22.25097,114.17591
"2/F, North Lantau Hospital, 8 Chung Yan Road, Tung Chung, New Territories",22.28257,113.93914
"G/F, South Wing, David Trench Rehabilitation Centre, 1F High Street, Hong Kong",22.28522,114.1453
"Room 081, 1/F, Main Block, 3 Lok Man Road, Chai Wan, Hong Kong",22.2693,114.23643
"7/F, East Block, Pamela Youde Nethersole Eastern Hospital, 3 Lok Man Road, Chai Wan, Hong Kong",22.27012,114.2374
"G/F, Special Block, Tuen Mun Hospital, Tsing Chung Koon Road, Tuen Mun, N.T.",22.40835,113.97688
"G/F, Special Block, Tuen Mun Hospital, Tsing Chung Koon Road, Tuen Mun, N.T.",22.40805,113.97679
"ROOM F41, 1/F, BLOCK C, CASTLE PEAK HOSPITAL, 15 TSING CHUNG ROAD, TUEN MUN, N.T.",22.40911,113.97306
"G104, G/F, Block C, Castle Peak Hospital, 15 Tsing Chung Koon Road, Tuen Mun, N.T.",22.40913,113.9731
"5/F, Block M, Kwai Chung Hospital, 3-15 Kwai Chung Hospital Road, Kwai Chung, N.T.",22.3434,114.13307
"8/F, Ambulatory Care Centre Extension (Block T) Queen Elizabeth Hospital, 30 Gascoigne Road, Kowloon",22.30844,114.17581
"Room G09, G/F, Block E, Queen Elizabeth Hospital, 30 Gascoigne Road, Kowloon",22.30939,114.17515
"1/F., Block P, United Christian Hospital, 130 Hip Wo Street, Kwun Tong, Kowloon",22.32331,114.22699
"8/F., Kowloon Bay Health Centre, 9 Kai Yan Street, Kowloon Bay, Kowloon",22.32863,114.2071
"2/F., Ha Kwai Chung Polyclinic & Special Education Service Centre, 77 Lai Cho Road, Kwai Chung, N.T.",22.35243,114.12801
"Room 2004, 2/F, Lai King Building of PMH, Lai Kong Street, Kwai Chung, N.T.",22.34727,114.13106
"4/F, Fanling Health Care Centre, 2 Pik Fung Road, Fanling, N.T.",22.49655,114.13879
"Kwai Chung Psychogeriatric Out-Patient Department, 3/F, 77 Lai Cho Road, Kwai Chung, N.T.",22.35243,114.12801
"2/F., 31-33, Chap Wai Kon Street, Shatin, N.T.",22.38176,114.20188
"2/F, Day Treatment Block and Children Wards, Prince of Wales Hospital, No. 30-32 Ngan Shing Street, Shatin, N.T.",22.37973,114.20184
"3/F, Pamela Youde Polyclinic, 79 Cha Kwo Ling Road, Kowloon",22.30773,114.22886
"3/F., Rehabilitation Block, Tuen Mun Hospital, Tsing Chung Koon Road, Tuen Mun, N.T.",22.41015,113.97583
"Central and Islands Integrated Family Service Centre, 4/F., Harbour Building, 38 Pier Road, Central, Hong Kong",22.28661,114.15501
"Room B0010, G/F, Main Building, 2-10 Princess Margaret Hospital Road, Kwai Chung, N.T.",22.34006,114.1347
"10/F, Block K, 2-10 Princess Margaret Hospital Road, Kwai Chung, N.T.",22.34153,114.13452
"2/F, Yung Fung Shee Memorial Centre, 79 Cha Kwo Ling Road, Kowloon",22.30773,114.22886
"147K, Argyle Street, Kowloon",22.32493,114.18462
"I4, West Wing, Kowloon Hospital, 147A Argyle Street, Kowloon",22.32301,114.17937
"1/F, North District Hospital, 9 Po Kin Road, Sheung Shui, N.T.",22.4971,114.1248
"G/F, Wing D, Tai Po Hospital, 9 Chuen On Road, Tai Po, N.T.",22.461,114.1749
"G/F, Block A, Alice Ho Miu Ling Nethersole Hospital, 11 Chuen On Road, Tai Po, N.T.",22.45868,114.1748
"1/F, East Kowloon Polyclinic, 160 Hammer Hill Road, Diamond Hill, Kowloon",22.33896,114.20795
"2 Po Ning Lane, Hang Hau, Tseung Kwan O",22.31796,114.27021
"2/F, Central Kowloon Child Assessment Centre, 147L Argyle Street, Kowloon",22.32543,114.18392
"Room 415, Level 4, 143 Battery Street, Yaumatei, Kowloon",22.30927,114.16915
"1/F, Shatin Hospital, 33 A Kung Kok Street, Shatin, N.T.",22.39812,114.21263
"3/F, Block B, Staff Quarters, Prince of Wales Hospital, No. 30-32 Ngan Shing Street, Shatin, N.T.",22.37973,114.20184
"6/F, Yuen Long Government Offices & Tai Kiu Market, 2 Kiu Lok Square, Yuen Long, New Territories",22.4452,114.02686
"Room 708-714, 7/F, Shatin Government Offices, 1 Sheung Wo Che Road, Sha Tin, N.T.",22.38555,114.18691
"Room 204, 2/F, Tai Hing Government Offices, 16 Tsun Wen Road, Tuen Mun, N.T.",22.39986,113.97359
"Unit 801, 8/F, Lung Cheung Office Block, 138 Lung Cheung Road, Wong Tai Sin, Kowloon",22.34195,114.192
"3/F, High Block, Nam Cheong Community Centre, Nam Cheong Estate, Sham Shui Po, Kowloon",22.32701,114.1575
"Room 503, 5/F, Mongkok Government Offices, 30 Luen Wan Street, Mongkok, Kowloon",22.32136,114.17262
"7/F, Kowloon East Government Offices, 12 Lei Yue Mun Road, Kwun Tong, Kowloon",22.30955,114.22984
"7/F, Harbour Building, 38 Pier Road, Central, Hong Kong",22.28661,114.15501
"4/F, Tai Po Complex, 8 Heung Sze Wui Street, Tai Po Market, N.T.",22.44612,114.16658
"3/F, Princess Alexandra Community Centre, 60 Tai Ho Road, Tsuen Wan, N.T.",22.37152,114.11476
"Room 1210-11, North Point Government Offices, 333 Java Road, North Point.",22.29217,114.20834
"G/F, Sai Ying Pun Community Complex, 2 High Street, Sai Ying Pun, Hong Kong",22.28483,114.14408
"4/F, Harbour Building, 38 Pier Road, Central, Hong Kong",22.28661,114.15501
"G/F, La Maison Du Nord, 12 North Street, Kennedy Town, Hong Kong",22.2831,114.12882
